Review,Rating,Country,user_avis,Date
S'il y avait la possibilité de mettre…S'il y avait la possibilité de mettre des étoiles en négatif je le ferai. Site totalement déconseillé. Problème de commande ! Payé mais annulé comment je ne sais pas. Impossible de recevoir mon remboursement. Ce sont des gens mal honnête et qui s'amusent à vous faire passer de collaborateur en collaborateur avec des procédures différentes. Veux une vue sur votre compte bancaire personnel alors qu'ils ont la preuve de commande la preuve d'annulation la preuve de la banque que l'argent a bien été débité mais refuse de vous rembourser. C'est avec test achat que je vais attaquer ou un avocat en commerce. Ce site est a bannir du réseau et a mettre dans la liste des arnaqueurs. Rien n'est fiable et encore moins les procédures en interne,1.0,BE,1avis,09 août 2023
"UNE HORREUR SAV NULService client inexistant, livraison à domicile A FUIR …Soit disant livraison en maximum 5 jours achat réalisé il y a huit joursLe livreur chronopost a laisse un message d’absence mais nous avons un GARDIEN QUI RÉCUPÈRE LES COLIS  Impossible de joindre chronopost, service clients inefficace à part dire qu’ils sont désolésAppel au service client Nike, détails de  toute la situation de A à Z pour au final répondre à côté et n’apporter aucune solutionIl ne faut pas proposer la livraison à la maison si vous n’êtes pas capable de gérer le livreur et la livraison !Achat réalisé à Nike Villeneuve Loubet modèle non disponible à la vente !!! Alors que très demandé : Air force one",,FR,5avis,09 août 2023
"Quel mauvais service...Une erreur sur l'adresse à cause d'une ligne ""optionnelle"" qui ne s'imprime pas sur l'étiquette d'envoi et voilà un heureux voyage aller-retour d'un mois sans jamais avoir de nouvelle. Beaucoup d'excuses, mais impossible d'avoir du service, il préfère rompre la conversation en m'avisant qu'il n'y a pas de problème de leur côté : la dame pense que je veux un code Promo mais me dit qu'elle ne le fera pas parce que ce n'est pas leur faute. J'ai pourtant déjà reçu à ce moment un courriel d'excuses contenant un code promo pour acheter chez eux... elle ne possède même pas cette information.Donc : un mauvais service et une incitation à acheter chez eux pour s'excuser malgré le mauvais service. Évidemment, le produit n'est plus disponible dans la taille appropriée...",1.0,CA,1avis,06 août 2023
"""Nike"" tout est dans le nomTrès déçu, commande une paire de chaussure qui est en solde sur le site produit soit disant ""en stock"" en taille 44,je procède au payement via PayPal, je paye par le site en question et surprise, je me retrouve avec un ""procéder au paiement"" de la part de Nike alors que je l'ai fais via PayPal déjà, premier point noir je me retrouve avec 2 payement pour un produit, je résous le problème avec le service client de PayPal qui m'explique que je ne suis pas le seul à qui c'est arrivé, bref mail de Nike comme quoi il vont s'occuper de ma commande blablabla... 48h après nouveau mail m'expliquant que l'article est en rupture de stock... Alors que sur le site le chaussure est encore en stock à ma pointure, fuyez le site et cette marque.",1.0,FR,3avis,03 août 2023
Pas reçu ma livraison abuse comme meme,3.0,FR,1avis,02 août 2023
"Service client inexistantService client inexistant,Ils ne sont pas capables de régler le problème venant de leur part.Le livreur chrono pose à mis message absent, pourtant j’ai répondu à son appel et j’ai demandé de sonner a l’interphone pour que mon mari récupère là colis.Le livreur est parti et a laissé les baskets dans un pik Up ( 30 minutes loin de chez moi)3 appelle au service client Nike, chaque fois je dois raconter toute la situation de A à Z3 personne différente, 3 personnes navrés mais pas de solution pour livrer chez moi… au final demande de remboursementIl ne faut pas proposer la livraison à la maison si vous n’êtes pas capable de gérer le livreur et la livraison…… vous êtes nul…2 jours perdu au téléphone  pour une petite paire de baskets…",1.0,FR,3avis,02 août 2023
"En tant que membre du club Nike depuis…En tant que membre du club Nike depuis 2020, j'ai régulièrement commandé des chaussures et, dans l'ensemble, tout s'est bien déroulé. Cependant, lors de ma dernière commande, j'ai eu affaire au service client (Service Après-Vente) et cela a été une véritable déception. La personne que j'ai eue en contact semblait simplement suivre une procédure et n'était pas capable de m'apporter une solution satisfaisante pour ma paire de chaussures défectueuse.Je souhaitais simplement échanger ma paire défectueuse, mais malheureusement, elle n'était plus en stock. On m'a alors proposé un avoir de 15 % sur une prochaine paire. Certes, c'est une proposition, mais cela ne me convenait pas car cela me laisse uniquement le choix entre renvoyer ma paire pour un remboursement (et risquer de ne pas trouver une autre paire qui me plaise) ou utiliser l'avoir pour une prochaine commande. En tant que client qui achète en moyenne 3 à 4 paires de chaussures, je suis vraiment déçu par l'attitude de Nike.Je suis convaincu qu'une entreprise de renommée comme Nike devrait être en mesure de mieux traiter ses clients fidèles et de résoudre leurs problèmes de manière plus satisfaisante. J'espère qu'ils prendront en considération ma situation et amélioreront leur service client à l'avenir.En attendant, je vais peut-être chercher d'autres marques qui proposent non seulement des produits de qualité, mais aussi un service client plus attentif et efficace. La satisfaction du client est primordiale pour établir une relation de confiance et de fidélité à long terme, et j'espère que Nike en prendra conscience.",1.0,FR,2avis,01 août 2023
"Service client inexistant.Service client inexistant.Après avoir effectué un achat de chaussures de crossfit. La semelle de celle-ci s'est décollée moins de 6 mois après la première utilisation. J'ai essayé de contacter le service client mais j'ai abandonné au bout de la 5ème fois. J'ai reçu à chaque fois un mail m'indiquant de préciser le code produit de l'article defecteux, chose que j'ai donc effectué 5 fois, sans retour derrière. Navrant pour une marque de cette ampleur.",1.0,FR,8avis,27 juillet 2023
"J’ai acheté une nouvelle paire de chaussures ainsi qu’un short et je suis très heureux de mes achats, c’est pour moi le meilleur magasin de sport qu’on puisse trouver iciJ’ai acheté une nouvelle paire de chaussures ainsi qu’un short et je suis très heureux de mes achats, c’est pour moi le meilleur magasin de sport qu’on puisse trouver ici. Et le personnel est très compréhensif et agréable. Leur professionnalisme on eu un bonne impact sur mon expérience.",5.0,FR,,26 juillet 2023
"Arnaque sur ristourne.Inacceptable d’arnaquer les gens avec de faux codes promos. Ils vous font croire que la tn qui à l’origine à a 104€ est à 84€ en ristourne avec le code promo, mais quand vous l’encodez il est écrit bizzarement écris « problème inconnu ». Serait ce une arnaque pour ´ nous faire payer le prix pleins ? ( code app23 et sumer23, ne vous faites pas avoir ! )",1.0,BE,1avis,24 juillet 2023
Bon service client en ligne suite commande reçu tachéeJ'ai reçu des chaussettes abimées Nike.J'ai fait une réclamation auprès de leur SAV via le chat et j'ai été remboursé rapidement.,5.0,FR,4avis,17 juillet 2023
"J’ai commandé une e carte cadeau avec…J’ai commandé une e carte cadeau avec envoi immédiat que je n’ai toujours pas reçu 10 jours plus tard malgré réclamations répétées. Le service d’assistance par chat ou téléphone est lamentable : ils ne peuvent rien faire que de remonter ma réclamation à un autre service, autre service qu on ne peut pas joindreDe plus, via téléphone, c’est une « intelligence artificielle » qui répond (le mot intelligence laisse à douter, il faut tout répéter 3 fous…)Une honte, fuyez le site Nike",1.0,FR,1avis,09 juillet 2023
"J'achète une paire de air max 97J'achète une paire de air max 97 , la reçois plein de colle immonde, je me plains recois 20 % je recommande la paire pour au final avoir une paire avec le devant effiloché...Je me plains ce qui est normal quand on voit le prix.Pas d'excuse, on me traite derrière de menteur... aucun respect ...Leur travail est bâclé ..",1.0,,6avis,17 juillet 2023
"Impossible d'acheter une paire de Nike…Impossible d'acheter une paire de Nike car sois disant erreur lors de l'achat, toutes mes informations (de paiement de de localisation) son pourtant bien à jour. De plus comme par hasard pendant les périodes de soldes ou de grosse promos, le site marche 1 fois sur 5. Donc conclusion, éviter ce site qui ruinera votre mood et fera perde beaucoup de votre temps.",1.0,FR,3avis,16 juillet 2023
"A éviter absolumentSuite à deux expériences, vraiment ce site n'est pas au point : les tailles indiquées sont difficiles à faire correspondre pour un enfant/ado, des problèmes lors du paiement en ligne, également lors du choix de livraison qui n'est pas respecté, dépôt du colis chez un marchand dont les horaires sont incompatibles avec les miens. Suivis de commande et livraison très pénible du fait de l'organisation. Bref, un site à éviter absolument",1.0,FR,1avis,12 juillet 2023
,5.0,,12avis,12 juillet 2023
J ai acheté une pair de nike Jordan one…J ai acheté une pair de nike Jordan one low a Mon fils au bout de deux semaine la semelle c est décolléImpossible de la changerJ ai été renvoyé de magasin en magasin. 3 exactementTrès mécontente du service clientLa qualité des produits ne vaut pas le prixTrès très déçuJ ai acheté une virgule,1.0,FR,1avis,
Société de voleur nous commandons pour…Société de voleur nous commandons pour quatre cents euros de paire de chaussures pour nos enfants pour la rentrée nous reçu nous sommes débité le jour même livraison prévue deux jours après cela fait deux mois je n’ai toujours rien reçu Nike classe le dossier en prétextant que le livreur a livré inadmissible,1.0,FR,1avis,16 juin 2023
"Attention aux soi-disant moins de 25 %…Attention aux soi-disant moins de 25 % pour votre anniversaire c'est entièrement faux vous ne recevrez jamais de code sachant que lors de mon chat avec une conseillère elle m'a clairement dit que c'était informatiquement que ça se faisait et que c'était complètement aléatoire, c'est au hasard bref publicité entièrement mensongère très déçue par cette marqueJe vais évidemment contacter des services consommateurs afin de leur en faire part car malheureusement je suis loin d'être la seule à qui c'est arrivé...",1.0,FR,11avis,04 juillet 2023
"Très mauvaise gestionC'est mon 3ème achat chez Nike.com en 2 ans. Très mauvaise gestion de la boutique en ligne, J'ai commandé une paire de chaussures en fonction du stock signalé, 2 jours après je reçoi un mail pour me dire qu'il y aura du retard sans autre précision et au bout de 10 jours, Nike.com m'annonce qu'il n'y a plus de stock et annule ma commande. Le comble, je vérifie sur le site et la paire de chaussure et toujours annoncée en stock et disponible à la vente...",1.0,FR,1avis,02 juillet 2023
Top!Très content de leurs nouvelles paires de nike : les Pegasus 40 !,5.0,FR,10avis,02 juillet 2023
"Pire service client imaginable.Pire service client imaginable.J'ai passé une commande pour un montant de 450€ et j'ai reçu un colis vide. Après m'être fait manquer de respect par la première personne du service client que j'ai eu au téléphone, j'ai rappelé plusieurs fois et ils refusent de faire quoi que ce soit.Je recommande de ne pas commander sur leur site, voir même de ne pas acheter du Nike étant donné leur rapport qualité/prix extrêmement faible.",1.0,FR,1avis,26 mai 2023
